,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_EDUCATION_TYPE,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,REGION_RATING_CLIENT_W_CITY,APPL_DATETIME,DATE_BIRTH
191526,0,Cash loans,F,N,Y,315000,848745,36090,675000,Higher education,House / apartment,0.018029,2,6/1/2017 10:40,11/4/1959
53524,0,Cash loans,F,N,Y,211500,1185282,34785,1035000,Secondary / secondary special,House / apartment,0.00712,2,12/9/2016 4:46,13-01-1962
124991,0,Cash loans,F,Y,Y,112500,521280,23089.5,450000,Secondary / secondary special,House / apartment,0.00712,2,8/16/2016 12:34,21-05-1993
88894,0,Cash loans,F,N,N,70650,276277.5,10368,238500,Secondary / secondary special,House / apartment,0.032561,1,11/6/2017 0:40,3/11/1950
127905,1,Cash loans,F,N,N,100350,618840,17145,405000,Secondary / secondary special,Municipal apartment,0.04622,1,10/23/2017 22:25,12/9/1961
125224,0,Cash loans,M,Y,Y,270000,738171,70218,684000,Secondary / secondary special,House / apartment,0.01885,2,10/20/2017 10:24,3/2/1988
163061,1,Cash loans,F,Y,Y,270000,1303812,38250,1138500,Secondary / secondary special,House / apartment,0.025164,2,11/16/2016 5:36,19-12-1952
116149,0,Cash loans,F,N,Y,157500,355536,19417.5,270000,Secondary / secondary special,House / apartment,0.010147,2,12/31/2016 21:58,5/12/1993
120273,0,Cash loans,F,N,Y,202500,1227901.5,48825,1129500,Higher education,House / apartment,0.04622,1,8/20/2018 4:06,17-04-1976
72653,0,Cash loans,F,N,Y,54000,254700,14350.5,225000,Lower secondary,House / apartment,0.00712,2,12/4/2016 22:33,8/8/1961
72962,0,Cash loans,F,N,Y,144000,215640,17289,180000,Higher education,House / apartment,0.008575,2,7/27/2016 20:45,23-07-1995
57135,0,Cash loans,F,N,Y,121500,770292,30676.5,688500,Secondary / secondary special,Municipal apartment,0.04622,1,10/24/2016 17:16,21-01-1955
107846,0,Cash loans,F,N,N,112500,451804.5,33007.5,369000,Secondary / secondary special,House / apartment,0.004849,2,7/25/2017 23:25,22-07-1960
130295,0,Cash loans,F,Y,N,157500,450000,21888,450000,Secondary / secondary special,House / apartment,0.018209,3,1/21/2017 18:55,4/10/1995
85099,0,Cash loans,M,Y,Y,247500,142632,17055,126000,Higher education,House / apartment,0.010643,2,4/25/2016 18:03,30-06-1977
46524,0,Cash loans,F,Y,Y,112500,665892,19597.5,477000,Secondary / secondary special,House / apartment,0.008474,2,1/14/2017 2:54,10/4/1951
138035,1,Cash loans,F,Y,Y,441000,342000,24885,342000,Higher education,House / apartment,0.026392,2,4/3/2018 23:59,1/11/1993
151242,0,Cash loans,M,N,Y,135000,1206954,39064.5,945000,Secondary / secondary special,House / apartment,0.018029,3,8/9/2015 13:53,10/6/1994
89700,0,Cash loans,M,Y,Y,216000,768550.5,41823,621000,Secondary / secondary special,House / apartment,0.00733,2,6/27/2016 2:14,18-12-1992
66399,0,Cash loans,F,N,Y,85500,553806,24525,495000,Secondary / secondary special,House / apartment,0.010276,2,7/26/2016 8:12,26-09-1981
45100,0,Cash loans,M,Y,Y,225000,500427,40252.5,432000,Secondary / secondary special,House / apartment,0.008019,2,6/9/2016 13:21,18-06-1987
174799,0,Cash loans,M,N,Y,540000,2250000,116505,2250000,Higher education,House / apartment,0.04622,1,2/2/2017 10:41,18-03-1970
76842,0,Cash loans,M,Y,Y,225000,824823,24246,688500,Secondary / secondary special,House / apartment,0.019101,2,9/19/2016 7:53,26-05-1962
124564,0,Cash loans,F,N,N,81000,450000,24412.5,450000,Secondary / secondary special,House / apartment,0.01452,2,6/4/2016 19:10,16-06-1955
149388,0,Cash loans,F,Y,Y,112500,592560,31153.5,450000,Secondary / secondary special,House / apartment,0.009549,2,2/12/2018 4:43,27-06-1971
177993,0,Cash loans,F,N,Y,157500,342000,20781,342000,Secondary / secondary special,House / apartment,0.032561,1,9/16/2016 7:47,26-02-1990
136152,0,Revolving loans,F,N,N,135000,202500,10125,202500,Higher education,House / apartment,0.035792,2,5/5/2017 18:45,26-01-1962
88859,0,Cash loans,F,N,Y,90000,225000,22050,225000,Secondary / secondary special,House / apartment,0.018634,2,7/15/2018 19:16,29-01-1983
126211,0,Cash loans,M,Y,Y,315000,1113840,57001.5,900000,Secondary / secondary special,House / apartment,0.04622,1,3/2/2016 12:36,12/6/1981
178004,0,Cash loans,F,N,N,135000,807984,25497,697500,Higher education,House / apartment,0.010643,2,4/2/2017 6:45,8/1/1960
166657,0,Cash loans,F,Y,N,225000,1247472,49599,1147500,Secondary / secondary special,House / apartment,0.032561,1,5/13/2015 3:03,18-05-1977
188730,0,Cash loans,F,Y,Y,112500,301896,26041.5,252000,Secondary / secondary special,House / apartment,0.016612,2,10/26/2017 3:38,23-05-1993
101566,0,Cash loans,F,Y,N,130500,654498,27859.5,585000,Higher education,House / apartment,0.025164,2,4/20/2016 6:22,8/3/1974
119756,0,Cash loans,F,N,Y,157500,1155226.5,33907.5,904500,Secondary / secondary special,House / apartment,0.018801,2,11/18/2018 14:40,13-03-1959
99605,0,Cash loans,F,Y,N,292500,576000,45639,576000,Secondary / secondary special,Rented apartment,0.026392,2,2/16/2016 1:07,12/3/1958
92964,0,Cash loans,M,Y,Y,157500,258709.5,20569.5,234000,Secondary / secondary special,House / apartment,0.019101,2,2/22/2016 20:45,19-10-1949
46357,0,Cash loans,F,N,Y,189000,675000,26284.5,675000,Secondary / secondary special,With parents,0.018209,3,5/27/2015 23:11,8/9/1993
43970,0,Cash loans,F,N,Y,112500,337500,14994,337500,Secondary / secondary special,House / apartment,0.020246,3,5/3/2015 5:45,28-09-1962
143572,0,Cash loans,F,N,Y,54000,360000,18976.5,360000,Secondary / secondary special,House / apartment,0.0228,2,11/19/2016 17:27,2/9/1951
195259,0,Cash loans,F,N,Y,45000,152820,8662.5,135000,Secondary / secondary special,House / apartment,0.028663,2,8/5/2015 16:35,30-07-1976
125855,0,Cash loans,M,N,Y,148500,135000,9954,135000,Secondary / secondary special,House / apartment,0.006008,2,3/16/2015 16:33,12/9/1953
79729,0,Cash loans,M,N,Y,112500,269550,13891.5,225000,Secondary / secondary special,House / apartment,0.01885,2,2/11/2015 13:29,26-12-1955
121281,0,Cash loans,F,N,Y,85500,271066.5,11614.5,234000,Secondary / secondary special,House / apartment,0.020713,3,8/30/2017 5:37,10/10/1955
97510,0,Cash loans,M,N,Y,135000,447768,30051,405000,Secondary / secondary special,House / apartment,0.005313,2,8/12/2015 16:12,27-12-1961
68620,1,Cash loans,F,Y,Y,112500,640080,31261.5,450000,Higher education,House / apartment,0.018029,3,1/25/2017 17:49,4/8/1955
90642,0,Cash loans,F,Y,Y,292500,1823242.5,55408.5,1665000,Incomplete higher,House / apartment,0.025164,2,7/20/2018 2:27,17-07-1954
119853,0,Cash loans,F,N,N,135000,1107000,58977,1107000,Secondary / secondary special,House / apartment,0.016612,2,5/2/2017 17:57,17-08-1975
121313,0,Cash loans,F,N,Y,202500,675000,19867.5,675000,Lower secondary,House / apartment,0.028663,2,7/17/2015 20:19,29-10-1980
181824,0,Cash loans,M,Y,Y,180000,481500,38173.5,481500,Secondary / secondary special,House / apartment,0.025164,2,12/9/2018 8:52,6/11/1954
150720,0,Cash loans,F,Y,Y,108000,545040,20677.5,450000,Secondary / secondary special,House / apartment,0.025164,2,8/30/2018 0:35,1/3/1974
51185,0,Cash loans,M,N,Y,180000,1130760,36607.5,810000,Higher education,House / apartment,0.022625,2,5/24/2016 8:51,11/5/1960
132377,0,Cash loans,M,Y,N,630000,1125000,41692.5,1125000,Higher education,House / apartment,0.028663,2,7/22/2018 16:12,28-01-1966
67205,0,Cash loans,F,Y,N,180000,536917.5,22878,463500,Secondary / secondary special,House / apartment,0.025164,2,1/21/2015 3:12,22-04-1961
90672,1,Cash loans,M,N,Y,427500,1206954,35419.5,945000,Secondary / secondary special,House / apartment,0.072508,1,12/17/2016 22:52,13-07-1987
84056,0,Cash loans,F,N,N,85500,862560,25348.5,720000,Secondary / secondary special,House / apartment,0.002134,3,8/17/2018 2:34,25-04-1964
171607,0,Cash loans,F,N,N,135000,167895,16735.5,157500,Lower secondary,House / apartment,0.072508,1,2/5/2018 19:15,26-04-1982
67172,0,Cash loans,F,N,N,180000,672174,17860.5,481500,Secondary / secondary special,House / apartment,0.025164,2,3/10/2016 3:07,9/4/1979
93161,0,Cash loans,F,N,Y,103500,276277.5,14233.5,238500,Secondary / secondary special,House / apartment,0.025164,2,1/2/2017 7:01,3/5/1953
188305,0,Cash loans,F,Y,Y,315000,906228,41080.5,810000,Higher education,House / apartment,0.010556,3,11/4/2018 2:21,4/12/1956
155201,0,Cash loans,F,N,Y,45000,284400,8752.5,225000,Secondary / secondary special,House / apartment,0.018801,2,3/27/2016 12:26,26-10-1982
84809,0,Cash loans,M,Y,Y,225000,1773000,61627.5,1773000,Secondary / secondary special,House / apartment,0.030755,2,11/15/2015 17:16,19-05-1961
83747,0,Cash loans,F,N,Y,112500,1506816,49927.5,1350000,Secondary / secondary special,Municipal apartment,0.04622,1,3/20/2018 5:54,11/11/1959
153357,0,Cash loans,M,Y,Y,450000,675000,27621,675000,Secondary / secondary special,House / apartment,0.032561,1,6/3/2017 22:58,28-05-1994
59047,0,Cash loans,F,N,Y,166500,521280,31630.5,450000,Secondary / secondary special,House / apartment,0.020713,2,2/15/2016 0:38,23-01-1961
124222,1,Cash loans,F,N,Y,157500,659025,44172,562500,Secondary / secondary special,House / apartment,0.00496,2,9/7/2016 13:19,3/10/1951
121903,0,Cash loans,F,N,N,270000,1078200,29781,900000,Higher education,House / apartment,0.019101,2,8/21/2015 2:48,18-11-1949
77367,0,Cash loans,F,N,N,180000,521280,35262,450000,Higher education,House / apartment,0.04622,1,5/25/2017 0:48,15-11-1977
113346,0,Cash loans,M,Y,Y,180000,239850,25317,225000,Secondary / secondary special,House / apartment,0.030755,2,10/21/2017 6:58,19-09-1995
169873,0,Cash loans,M,Y,Y,207000,473760,50269.5,450000,Secondary / secondary special,House / apartment,0.031329,2,2/21/2015 10:11,12/1/1993
162315,0,Cash loans,F,N,Y,157500,1125000,32895,1125000,Secondary / secondary special,House / apartment,0.006671,2,1/31/2016 22:02,18-09-1971
172328,0,Cash loans,F,N,Y,135000,1154520,45787.5,1062000,Secondary / secondary special,House / apartment,0.018801,2,6/16/2015 0:17,27-06-1963
84610,0,Cash loans,F,N,N,157500,225171,11493,171000,Secondary / secondary special,House / apartment,0.002042,3,4/9/2017 21:20,8/7/1968
54205,1,Cash loans,M,Y,Y,225000,269550,11871,225000,Secondary / secondary special,House / apartment,0.04622,1,3/24/2018 13:56,22-01-1961
125088,0,Cash loans,F,N,Y,90000,225000,22050,225000,Higher education,House / apartment,0.030755,2,11/14/2016 11:04,17-08-1954
108875,0,Cash loans,F,N,Y,67500,156384,16155,135000,Secondary / secondary special,House / apartment,0.008575,2,11/19/2016 0:52,17-08-1977
187970,0,Cash loans,F,N,Y,135000,254700,14350.5,225000,Secondary / secondary special,House / apartment,0.018634,2,2/26/2016 0:15,7/11/1956
122945,0,Cash loans,M,Y,N,157500,508495.5,21672,454500,Secondary / secondary special,House / apartment,0.007274,2,2/10/2017 9:56,3/7/1994
63344,0,Cash loans,F,N,Y,157500,640080,31261.5,450000,Secondary / secondary special,House / apartment,0.006852,3,10/15/2016 13:36,26-03-1964
67194,0,Cash loans,F,Y,Y,247500,545040,43191,450000,Secondary / secondary special,With parents,0.005002,3,4/11/2015 20:58,6/5/1957
72828,0,Cash loans,M,N,Y,180000,1005120,29520,720000,Higher education,House / apartment,0.010966,2,10/25/2017 9:18,11/4/1980
100329,0,Cash loans,F,N,N,121500,490536,22864.5,405000,Secondary / secondary special,House / apartment,0.002506,2,7/23/2015 19:18,1/11/1956
114588,1,Cash loans,M,Y,Y,135000,1078200,34911,900000,Secondary / secondary special,House / apartment,0.00712,2,9/14/2017 21:29,3/9/1983
75813,1,Cash loans,F,N,Y,135000,775327.5,30879,693000,Secondary / secondary special,House / apartment,0.019101,2,12/25/2018 8:21,8/3/1979
141362,0,Cash loans,M,N,Y,90000,490495.5,30136.5,454500,Higher education,House / apartment,0.00702,2,4/26/2017 15:44,26-10-1962
87819,0,Cash loans,M,Y,N,207000,945000,48136.5,945000,Incomplete higher,House / apartment,0.026392,2,6/25/2017 21:23,4/3/1951
78557,0,Cash loans,F,N,Y,112500,1078200,34911,900000,Secondary / secondary special,House / apartment,0.04622,1,7/19/2016 22:24,13-01-1979
56423,0,Cash loans,M,N,Y,135000,592560,30384,450000,Secondary / secondary special,House / apartment,0.003818,2,11/23/2018 4:05,3/2/1953
64886,0,Cash loans,M,N,N,270000,783000,22891.5,783000,Secondary / secondary special,House / apartment,0.035792,2,12/28/2018 2:08,7/5/1991
83136,0,Revolving loans,F,N,Y,247500,450000,22500,450000,Secondary / secondary special,House / apartment,0.028663,2,9/17/2018 2:55,28-02-1954
107667,0,Cash loans,F,N,Y,157500,206280,7537.5,135000,Secondary / secondary special,House / apartment,0.04622,1,1/15/2016 15:46,16-12-1969
97270,0,Cash loans,F,N,N,31500,85320,3195,67500,Secondary / secondary special,House / apartment,0.020246,3,5/14/2017 4:51,23-03-1994
113400,0,Cash loans,F,N,Y,171000,562491,23962.5,454500,Secondary / secondary special,House / apartment,0.003813,2,9/3/2017 1:15,2/4/1950
88760,0,Cash loans,F,Y,Y,90000,550467,20880,387000,Secondary / secondary special,House / apartment,0.00733,2,7/28/2015 14:57,11/7/1957
190635,0,Cash loans,M,Y,Y,225000,1042560,66757.5,900000,Secondary / secondary special,House / apartment,0.019689,2,10/14/2015 10:57,24-12-1976
157880,0,Revolving loans,F,N,Y,135000,405000,20250,405000,Secondary / secondary special,House / apartment,0.035792,2,3/27/2018 6:22,1/9/1966
117919,0,Cash loans,M,N,Y,180000,1024740,55719,900000,Secondary / secondary special,House / apartment,0.002042,3,5/16/2016 21:10,29-07-1959
79704,0,Cash loans,F,N,Y,135000,755190,33394.5,675000,Secondary / secondary special,House / apartment,0.007274,2,6/5/2018 11:16,21-11-1950
140373,0,Cash loans,F,N,Y,180000,675000,32472,675000,Secondary / secondary special,House / apartment,0.031329,2,6/12/2017 11:18,17-01-1958
135644,0,Cash loans,M,Y,N,90000,382500,25560,382500,Secondary / secondary special,House / apartment,0.00712,2,5/14/2018 16:04,19-10-1954
167388,0,Cash loans,F,N,Y,202500,382500,18603,382500,Secondary / secondary special,House / apartment,0.0105,3,11/12/2015 4:17,30-07-1964
154738,0,Cash loans,F,N,Y,112500,408780,14809.5,337500,Secondary / secondary special,House / apartment,0.020246,3,8/4/2016 17:12,27-03-1982
49260,0,Cash loans,F,N,Y,90000,562491,24907.5,454500,Secondary / secondary special,House / apartment,0.00496,2,4/3/2018 22:44,25-05-1963
85769,0,Cash loans,F,Y,N,202500,755190,32125.5,675000,Secondary / secondary special,House / apartment,0.025164,2,5/21/2018 1:10,28-12-1985
75032,0,Revolving loans,F,N,Y,202500,270000,13500,270000,Secondary / secondary special,House / apartment,0.04622,1,7/7/2016 12:11,11/7/1963
97179,0,Cash loans,M,Y,Y,225000,473760,51021,450000,Incomplete higher,House / apartment,0.035792,2,4/9/2015 11:15,25-10-1959
147612,0,Cash loans,F,N,N,112500,808650,23773.5,675000,Higher education,House / apartment,0.006008,2,8/12/2015 10:51,7/3/1962
153650,0,Cash loans,F,Y,N,225000,1192500,34996.5,1192500,Higher education,With parents,0.026392,2,3/28/2018 2:33,22-04-1971
137209,0,Cash loans,F,N,N,148500,348264,34056,315000,Secondary / secondary special,Municipal apartment,0.072508,1,3/20/2017 19:44,8/1/1959
180650,0,Cash loans,F,N,Y,108000,988191,39321,909000,Secondary / secondary special,House / apartment,0.018029,3,10/9/2018 22:46,1/1/1983
62587,0,Cash loans,F,N,Y,67500,177903,7965,148500,Lower secondary,House / apartment,0.00712,2,2/11/2018 0:54,4/2/1966
93826,0,Cash loans,F,N,Y,90000,170640,13612.5,135000,Secondary / secondary special,House / apartment,0.00733,2,8/11/2018 11:25,28-05-1960
178955,0,Cash loans,F,N,Y,99000,96786,10399.5,85500,Secondary / secondary special,Office apartment,0.019689,2,1/1/2018 11:08,13-10-1953
56117,0,Cash loans,F,N,Y,112500,1080000,42831,1080000,Secondary / secondary special,House / apartment,0.01452,2,10/16/2018 13:57,17-08-1995
191743,0,Revolving loans,M,Y,Y,210442.5,135000,6750,135000,Higher education,House / apartment,0.031329,2,5/10/2016 19:05,18-06-1949
138415,0,Cash loans,M,Y,N,202500,888840,32053.5,675000,Secondary / secondary special,House / apartment,0.00823,2,3/8/2015 4:53,21-05-1981
159772,0,Cash loans,F,N,Y,202500,916470,26928,765000,Higher education,With parents,0.011703,2,4/21/2017 11:55,18-02-1981
189827,0,Cash loans,M,Y,N,270000,1611072,44302.5,1440000,Secondary / secondary special,House / apartment,0.018801,2,2/2/2018 22:25,15-10-1963
54528,0,Cash loans,M,Y,Y,135000,1354500,37246.5,1354500,Secondary / secondary special,House / apartment,0.00823,2,3/20/2016 5:47,26-04-1989
67761,0,Cash loans,M,N,Y,135000,332842.5,15646.5,234000,Secondary / secondary special,House / apartment,0.01885,2,4/16/2017 14:27,30-03-1961
84118,0,Cash loans,F,Y,Y,112500,922500,30618,922500,Secondary / secondary special,House / apartment,0.015221,2,8/30/2017 17:55,16-08-1990
176202,0,Cash loans,M,N,N,135000,562500,21424.5,562500,Higher education,Rented apartment,0.026392,2,3/10/2015 8:23,17-07-1980
152905,0,Cash loans,F,N,Y,121500,315000,14004,315000,Secondary / secondary special,House / apartment,0.026392,2,5/24/2017 6:45,18-09-1973
160282,1,Cash loans,F,N,N,67500,325908,12541.5,247500,Higher education,House / apartment,0.018634,2,5/23/2017 7:14,7/8/1964
184074,0,Cash loans,F,Y,Y,112500,675000,28597.5,675000,Secondary / secondary special,House / apartment,0.025164,2,1/14/2015 3:23,2/3/1980
121395,0,Cash loans,F,Y,Y,243000,996849,39663,891000,Secondary / secondary special,House / apartment,0.00823,2,9/14/2017 6:07,9/5/1968
91055,0,Revolving loans,F,N,N,135000,337500,16875,337500,Secondary / secondary special,House / apartment,0.018801,2,9/19/2015 7:33,9/9/1990
156849,1,Cash loans,M,Y,Y,315000,547344,19791,472500,Higher education,House / apartment,0.018634,2,4/5/2016 20:21,7/5/1961
57031,0,Cash loans,M,N,N,135000,130644,6484.5,85500,Secondary / secondary special,House / apartment,0.020246,3,3/31/2016 2:21,25-10-1951
94106,0,Cash loans,F,N,Y,135000,810000,77040,810000,Secondary / secondary special,House / apartment,0.01452,2,11/21/2015 3:21,31-03-1984
105596,0,Cash loans,F,N,Y,90000,276277.5,22279.5,238500,Secondary / secondary special,House / apartment,0.035792,2,6/25/2016 16:19,22-11-1991
110403,0,Cash loans,F,N,N,63000,855000,24997.5,855000,Secondary / secondary special,House / apartment,0.006008,2,8/10/2016 0:25,10/6/1951
186632,0,Cash loans,F,Y,Y,157500,1125000,33025.5,1125000,Higher education,House / apartment,0.028663,2,12/20/2017 21:49,22-02-1969
58678,0,Cash loans,M,N,N,225000,544491,17563.5,454500,Secondary / secondary special,House / apartment,0.028663,2,11/11/2018 11:39,15-04-1993
96157,0,Cash loans,F,N,Y,135000,534204,42961.5,495000,Secondary / secondary special,House / apartment,0.010643,2,8/17/2018 9:46,17-04-1983
90742,0,Revolving loans,F,N,Y,157500,157500,7875,157500,Secondary / secondary special,House / apartment,0.028663,2,3/23/2017 19:07,21-06-1969
70754,0,Cash loans,M,N,N,180000,313438.5,33043.5,283500,Secondary / secondary special,Rented apartment,0.003122,3,1/4/2015 3:53,13-03-1952
192195,0,Cash loans,M,N,Y,180000,286704,18450,247500,Secondary / secondary special,House / apartment,0.010966,2,4/25/2016 10:14,25-09-1966
133781,0,Cash loans,F,N,Y,90000,269550,14751,225000,Higher education,With parents,0.01885,2,12/17/2017 16:33,16-09-1958
145280,0,Cash loans,F,N,N,49716,197820,14197.5,180000,Secondary / secondary special,House / apartment,0.002134,3,11/26/2015 3:56,29-05-1963
149295,0,Cash loans,F,N,Y,247500,959157,51232.5,828000,Higher education,Municipal apartment,0.072508,1,8/5/2017 2:44,20-02-1964
